OBJECTID,id_areafc,id_estfc,nombre,tip_areafc,tip_areafD,fecha_alta,Shape__Area,Shape__Length
1831,242020001817,242020000079,Estación de Villablino,2,Componente de infraestructura,2018/02/18 00:00:00+00,306.090209960938,90.0128826671935
1832,242020001818,242020000079,Estación de Villablino,2,Componente de infraestructura,2018/02/18 00:00:00+00,184.353637695313,54.8275638345488
1833,242020001819,242020000079,Estación de Villablino,2,Componente de infraestructura,2018/02/18 00:00:00+00,114.933410644531,48.7488702248381
1834,240570001820,240570000081,Estación de Villaverde de los Cestos,2,Componente de infraestructura,2018/02/18 00:00:00+00,756.647094726563,130.105773915356
1835,240570001821,240570000081,Estación de Villaverde de los Cestos,2,Componente de infraestructura,2018/02/18 00:00:00+00,781.572998046875,134.762771172893
1836,240570001822,240570000081,Estación de Villaverde de los Cestos,2,Componente de infraestructura,2018/02/18 00:00:00+00,46.3276977539063,29.488217623484
1837,340800001823,340800000003,Estación de Guardo,2,Componente de infraestructura,2018/02/18 00:00:00+00,21.213134765625,18.853977572001
1838,340800001824,340800000003,Estación de Guardo,2,Componente de infraestructura,2018/02/18 00:00:00+00,28.6397705078125,21.4332443914381
1839,401940001825,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,435.799072265625,87.6087433402839
1840,401940001826,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,421.779296875,152.578544794262
1841,401940001827,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,119.245361328125,50.6173905791444
1842,401940001828,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,154.516845703125,49.9023033242139
1843,401940001829,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,1085.49853515625,215.20734731263
1844,401940001830,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,26.0673828125,20.7667749280671
1845,401940001831,401940000006,Estación de Segovia,2,Componente de infraestructura,2018/02/18 00:00:00+00,42.76318359375,26.179721087822
1846,92140001834,92140000005,Estación de Bercedo Montija,2,Componente de infraestructura,2018/02/18 00:00:00+00,11.503173828125,15.0027405199653
1847,90180001835,90180000015,Estación de Aranda de Duero-Montecillo,2,Componente de infraestructura,2018/02/18 00:00:00+00,96.3399658203125,39.4856789193806
1848,90180001836,90180000015,Estación de Aranda de Duero-Montecillo,2,Componente de infraestructura,2018/02/18 00:00:00+00,43.605224609375,26.9022628006268
1849,90180001837,90180000015,Estación de Aranda de Duero-Montecillo,2,Componente de infraestructura,2018/02/18 00:00:00+00,290.644287109375,68.9002932785404
1850,341200001838,341200000033,Estación de Palencia,2,Componente de infraestructura,2018/02/18 00:00:00+00,500.835327148438,139.378970300572
1851,341200001839,341200000033,Estación de Palencia,2,Componente de infraestructura,2018/02/18 00:00:00+00,228.271850585938,61.7376617751357
1852,341200001840,341200000033,Estación de Palencia,2,Componente de infraestructura,2018/02/18 00:00:00+00,44.1949462890625,26.5940273130564
1853,90560001841,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,109.10400390625,44.3173294552926
1854,90560001842,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,930.337646484375,152.206003251989
1855,90560001843,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,228.489990234375,65.0543725853612
1856,90560001844,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,111.677001953125,42.7407803115237
1857,90560001845,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,31.528564453125,23.0113175475114
1858,90560001846,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,27.01318359375,20.800216782806
1859,50160001880,50160000001,Estación de Arévalo,2,Componente de infraestructura,2018/02/18 00:00:00+00,129.151123046875,48.3258417511414
1860,90560001847,90560000053,Estación de Briviesca,2,Componente de infraestructura,2018/02/18 00:00:00+00,106.499755859375,50.8236615897133
1861,92190001848,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,545.51416015625,95.2474784255854
1862,92190001849,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,117.179443359375,43.3246908323203
1863,92190001850,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,217.75537109375,60.2504652076757
1864,92190001851,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,322.034912109375,75.6225217936821
1865,92190001852,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,444.24951171875,97.9060544887732
1866,92190001853,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,4585.69458007813,279.94918675949
1867,92190001854,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,160.29736328125,51.8256311968514
1868,92190001855,92190000067,Estación de Miranda de Ebro,2,Componente de infraestructura,2018/02/18 00:00:00+00,1445.23217773438,157.54492676453
1869,90570001856,90570000070,Cargadero de Bujedo,2,Componente de infraestructura,2018/02/18 00:00:00+00,67.737548828125,33.8276572750142
1870,90570001857,90570000070,Cargadero de Bujedo,2,Componente de infraestructura,2018/02/18 00:00:00+00,181.669189453125,57.62712252898
